
--- LOGICAL GUIDED SEARCH ---
Code family: [1600,64]
Noise level p = 0.03
Search steps = 50
Trials/step = 300
Beam width = 1
Precision budget = 100000
Score selection: mode=absolute, window=2, gamma=0.1, max_weight=18, top_frac=0.1, min_top=3, max_top=10,logical_max_comb_order=10,weight_slack=1
Workers = 32
Output HDF5: optimization/results/logical_guided_greedy_absolute_score_gamma01_slack1_C2_run7.hdf5
Stop if no improvement for 100 steps
/users/udayeon/optimizing_qecc/optimizing-qLDPC-code/venv312/lib/python3.12/site-packages/ldpc/code_util/code_util.py:164: UserWarning: This function has exponential complexity. Not recommended for large pcms. Use the                            'ldpc.code_util.estimate_code_distance' function instead.
  warnings.warn(

>>> PHASE 1: Beam 1 Logical-guided search

Beam depth 1/50 (global max dist so far = 6)
Current beam:
  beam[0] row=0 | dist=6 | weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 1, 7: 0, 8: 2, 9: 0, 10: 6, 11: 0, 12: 18, 13: 0, 14: 55, 15: 0, 16: 86, 17: 0, 18: 56}, score=1.02062e+12

Expanding parent beam[0] row=0
Found 1 low-weight logical codewords with max_comb_order=10.
  Current distance: 6
  Generating candidates with max_trials=300, logical_max_comb_order=10...
  Valid proposal at trial 1/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 2, 9: 0, 10: 9, 11: 0, 12: 18, 13: 0, 14: 55, 15: 0, 16: 79, 17: 0, 18: 59}, score=2.09186e+10
  Valid proposal at trial 2/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 6, 11: 0, 12: 21, 13: 0, 14: 58, 15: 0, 16: 80, 17: 0, 18: 58}, score=1.06216e+10
  Rejected at trial 3/300: distance 6->4.
  Valid proposal at trial 4/300: distance 6->10, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 9, 11: 0, 12: 19, 13: 0, 14: 59, 15: 0, 16: 75, 17: 0, 18: 63}, score=9.19598e+08
  Valid proposal at trial 5/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 4, 9: 0, 10: 10, 11: 0, 12: 13, 13: 0, 14: 53, 15: 0, 16: 86, 17: 0, 18: 57}, score=4.10135e+10
  Valid proposal at trial 6/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 2, 9: 0, 10: 7, 11: 0, 12: 18, 13: 0, 14: 59, 15: 0, 16: 83, 17: 0, 18: 53}, score=2.07186e+10
  Valid proposal at trial 7/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 3, 9: 0, 10: 8, 11: 0, 12: 22, 13: 0, 14: 51, 15: 0, 16: 78, 17: 0, 18: 58}, score=3.08225e+10
  Valid proposal at trial 8/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 2, 9: 1, 10: 2, 11: 2, 12: 12, 13: 22, 14: 36, 15: 29, 16: 35, 17: 39, 18: 32}, score=2.12346e+10
  Valid proposal at trial 9/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 1, 9: 0, 10: 9, 11: 0, 12: 24, 13: 0, 14: 48, 15: 0, 16: 89, 17: 0, 18: 49}, score=1.09245e+10
  Valid proposal at trial 10/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 2, 9: 0, 10: 7, 11: 0, 12: 17, 13: 0, 14: 67, 15: 0, 16: 68, 17: 0, 18: 61}, score=2.07177e+10
  Valid proposal at trial 11/300: distance 6->8, target_weight_before_swap=6, weight_patterns={1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 4, 9: 0, 10: 7, 11: 0, 12: 22, 13: 0, 14: 54, 15: 0, 16: 76, 17: 0, 18: 55}, score=4.07225e+10
